what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1338432894019
os,sysinfo,,,"macosx",1338432894021
arch,sysinfo,,,"x86_64",1338432894021
ws,sysinfo,,,"cocoa",1338432894021
locale,sysinfo,,,"en_US",1338432894021
processors,sysinfo,,,"8",1338432894022
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338432894022
java.runtime.version,sysinfo,,,"1.6.0_31-b04-415-11M3646",1338432894022
java.specification.name,sysinfo,,,"Java Platform API Specification",1338432894022
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338432894022
java.specification.version,sysinfo,,,"1.6",1338432894022
java.vendor,sysinfo,,,"Apple Inc.",1338432894022
java.version,sysinfo,,,"1.6.0_31",1338432894022
java.vm.info,sysinfo,,,"mixed mode",1338432894022
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1338432894022
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338432894022
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338432894022
java.vm.specification.version,sysinfo,,,"1.0",1338432894022
java.vm.vendor,sysinfo,,,"Apple Inc.",1338432894022
java.vm.version,sysinfo,,,"20.6-b01-415",1338432894022
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1338432894152
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1338432894228
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1338432894280
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1338432894568
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1338432894682
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1338432894783
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338432894903
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1338432894952
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1338432895159
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338432895545
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1338432895547
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1338432895594
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1338432895647
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338432900009
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1338432901429
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1338432906510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338432910440
