what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1330435464079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435558714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435785818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330435794098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435861498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435876048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435911960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435944562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435956800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330435959483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330436028065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330436035404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330436091276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330436098703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330436189654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330438525188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330438529164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330438566491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330438571081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330444809513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330444820535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330444832052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330444837788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330532328424
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330532347943
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330532365648
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1330532373763
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1330532376334
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1330532376456
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1330532377290
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1330532378117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330532396512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330532642833
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330532645039
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330532683478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330532821170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330532871423
