what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1327897899437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1327897899862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1327897900230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1327897900640
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1327898023195
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327898024114
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327898024230
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327898025171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327898025239
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327898026029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327898053504
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327898611373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327898611498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327898617967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327900776989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327900780516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327901303999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327901310302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327905014604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327905015297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327905017720
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327905020623
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1327905023851
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1327905024061
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1327905024110
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1328046863430
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1328046863431
