what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1328981017668
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1328981017668
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1328981017669
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1328981017669
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1328981017669
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1328981017670
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1328981017671
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1328981017672
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1328981017673
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1328981017673
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1328981017673
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1328981017674
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1328981017675
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1328981017675
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1328981017675
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1328981017676
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1328981017676
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1328981017677
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1328981017677
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1328981017678
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1328981017679
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1328981017679
os,sysinfo,,,"macosx",1328981017682
arch,sysinfo,,,"x86_64",1328981017682
ws,sysinfo,,,"cocoa",1328981017682
locale,sysinfo,,,"en_US",1328981017682
processors,sysinfo,,,"8",1328981017682
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328981017682
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-11M3527",1328981017682
java.specification.name,sysinfo,,,"Java Platform API Specification",1328981017682
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328981017682
java.specification.version,sysinfo,,,"1.6",1328981017682
java.vendor,sysinfo,,,"Apple Inc.",1328981017682
java.version,sysinfo,,,"1.6.0_29",1328981017682
java.vm.info,sysinfo,,,"mixed mode",1328981017682
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328981017682
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328981017682
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328981017682
java.vm.specification.version,sysinfo,,,"1.0",1328981017682
java.vm.vendor,sysinfo,,,"Apple Inc.",1328981017682
java.vm.version,sysinfo,,,"20.4-b02-402",1328981017682
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1328981017859
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1328981017943
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1328981018026
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1328981018063
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1328981018511
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1328981018599
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1328981018738
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1328981019047
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328981019249
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1328981019301
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1328981019392
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1328981019730
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1328981020165
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328981020167
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1328981020214
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1328981020362
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328981020764
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328981021159
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328981021644
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328981025779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981029714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981042564
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328981042768
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328981042867
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1328981048423
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1328981048434
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1328981048483
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1328981048557
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1328981048576
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1328981048616
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1328981048650
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1328981048828
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1328981048829
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1328981049034
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328981049512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981078811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981109473
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328981345509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981358345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981359276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328981366519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981382884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981391200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981865965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981874898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981893021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981896852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328981905170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328990431607
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328990449791
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328990474311
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328990474409
