what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334036795588
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1334036795910
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334036800664
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1334036802498
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1334036802526
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334036888835
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1334036889198
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334036891871
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334036892492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334036907240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334036908115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334036915474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334036961291
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334036966460
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334036998147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037044209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037044987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037057539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037105401
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334037108245
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037116495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037214316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037217704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334037224239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334037225285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037232463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037233232
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334037255305
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037256851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037261295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037273322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037507651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037508506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037516072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037524933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037549076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037567757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037592499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037605868
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334037609419
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037610973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037628996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037689196
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334037776294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037788491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037789541
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037804381
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334037862241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037872164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037893127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037906133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037918562
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037919274
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334037941719
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037953985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037976383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334037977235
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334037980859
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334037996498
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038101528
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038103445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038149212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038149887
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038152151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038161961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038165008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038295891
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038296374
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038296607
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038310649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038311185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038316477
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038317064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038337157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038338050
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038343425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038367848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038423272
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038424773
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038476799
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038491957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038522790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038523727
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038528272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038536540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038602620
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334038607095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038629543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038835904
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334038837730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334038884324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334039423267
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334039423991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334039435944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334039482298
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334039491419
