what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330562280028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330562783424
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330562795387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330562797027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330563510669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330563812332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330563930228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330563932029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564167118
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330564175038
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330564183277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564217905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564705205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564712131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564752757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564757327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564761252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564762433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564773763
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330564793071
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330564798130
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330564804856
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330564805300
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330564806951
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330564807581
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330564817698
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330564818027
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330564819330
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330564819963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564844817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330564859520
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330564874128
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330564875834
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1330564976677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330565022897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330565030784
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1330565109177
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1330565328370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330565349274
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330565383822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330565388012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1330565447110
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330565448754
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330565449189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330565455124
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330565464869
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330565466329
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330565467526
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330565467841
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330565469645
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330565469952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330565474474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330565477692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330565479694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330566636510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330566638674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567205393
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330567255816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567259749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567650275
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330567651277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567656809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567775433
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330567777113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567796883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567808733
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330567816260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567823839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567831114
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330567837765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567847644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567887450
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330567888771
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330567892791
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330567897087
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330567897429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330567913139
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1330567916455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1330567961255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330567961745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330567962891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330567992776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568025767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568034604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568398921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568401742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568413796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568431928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568578890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568589498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330568740427
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330568979596
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330568980281
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330568980846
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330568981196
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330568982104
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330568982461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330569014783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330569023235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330569044394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330569059801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330569081830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330569776160
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330570222185
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330570222707
